31|34|36|50|77
2|4|19|52|63
14|38|49|64|67
34|44|46|63|74
7|17|18|28|73
2|9|19|42|60
3|43|44|60|66
5|9|31|73|77
1|28|47|50|55
17|21|44|70|71
28|51|55|69|73
14|32|59|66|69
7|12|26|32|37
14|18|20|57|58
1|15|44|66|68
21|38|49|61|79
6|23|50|58|61
4|8|22|30|63
10|18|24|34|57
16|33|42|51|62
10|21|22|36|63
6|18|20|49|55
24|36|38|65|70
20|36|42|57|69
11|12|17|24|78
8|12|25|47|79
17|26|29|46|70
2|19|37|39|75
41|54|57|62|77
43|44|45|51|71
25|41|48|52|64
28|38|55|69|76
23|40|42|75|77
15|36|58|70|75
16|49|52|76|80
4|16|68|73|78
14|32|50|57|77
33|52|57|63|71
14|21|25|26|47
3|25|28|31|79
18|44|59|63|70
10|11|29|57|72
18|23|39|53|58
3|10|48|60|67
32|34|46|58|80
33|34|35|54|64
32|34|46|47|80
18|19|22|31|64
16|50|59|66|79
4|7|27|60|70
8|20|43|71|80
1|44|65|67|78
15|25|28|63|78
8|17|43|50|68
28|36|37|38|77
26|31|49|62|65
35|39|51|74|80
27|46|52|64|75
24|31|38|57|68
26|27|37|61|65
8|9|16|64|68
19|40|56|59|63
24|41|57|68|79
24|26|63|72|75
20|39|40|49|58
13|39|40|63|74
9|17|61|64|66
32|54|65|67|73
14|48|59|60|68
3|4|6|36|70
5|31|59|61|78
15|22|28|63|79
1|29|38|61|69
12|34|48|55|79
10|33|53|69|70
15|35|44|49|62
14|20|21|23|59
40|49|60|63|69
36|55|59|63|72
9|16|24|43|46
21|23|38|44|72
5|17|55|63|67
15|48|59|69|76
4|12|32|55|59
11|29|48|56|72
40|61|62|63|71
7|11|42|47|78
17|29|30|40|80
7|10|16|25|75
12|24|36|39|72
19|34|35|58|61
10|31|50|54|61
4|21|42|55|68
8|38|52|68|79
2|13|18|26|62
6|22|40|48|55
4|45|68|70|74
32|37|60|62|77
9|15|38|49|50
18|44|46|56|60
1|26|34|37|58
2|14|17|54|80
2|12|57|68|73
16|33|51|63|67
15|28|41|47|51
8|38|39|65|66
16|40|45|46|80
37|50|67|72|76
20|26|33|41|60
10|17|29|43|46
5|30|38|56|77
2|5|19|61|74
13|49|57|59|78
2|9|15|46|62
26|28|36|53|79
14|19|23|44|67
12|22|48|52|57
14|30|33|65|73
4|7|14|16|43
21|27|36|41|51
16|29|32|48|54
24|42|43|52|65
2|21|27|43|57
2|8|16|31|54
1|16|19|72|73
2|21|23|35|48
2|5|6|11|51
51|53|60|66|67
4|11|33|59|76
4|10|20|34|63
43|68|69|71|76
14|35|38|45|48
2|15|27|34|69
14|47|73|74|77
10|14|31|53|67
20|26|48|59|74
4|11|16|34|63
7|29|66|75|76
21|39|41|66|74
24|40|45|49|68
4|19|22|39|41
10|15|22|25|78
13|16|25|32|69
8|40|52|67|70
6|20|39|57|75
10|22|31|54|72
20|51|59|68|73
1|16|21|50|80
10|21|26|38|54
11|26|40|54|73
10|38|44|47|59
4|36|51|58|75
19|28|49|53|77
1|16|30|60|67
24|47|68|73|74
11|37|41|64|70
2|8|56|72|73
4|15|28|34|52
30|38|45|53|63
19|24|26|59|67
20|45|58|69|78
9|18|44|56|72
11|19|27|48|55
13|22|46|67|68
19|20|47|56|76
10|21|29|33|68
15|29|52|79|80
11|22|34|44|72
14|39|45|50|80
7|14|49|56|74
2|29|34|47|70
11|18|50|51|80
7|30|44|45|57
21|33|37|51|71
8|12|22|52|64
37|60|61|72|76
14|27|31|36|45
40|44|45|52|64
28|37|56|59|65
17|38|57|61|72
3|11|29|30|37
1|5|41|57|78
26|30|31|39|60
3|23|25|29|68
23|25|41|72|75
22|24|37|40|48
2|12|45|59|74
1|25|53|67|74
14|19|38|45|47
14|15|41|42|73
20|24|25|31|38
1|4|49|56|68
45|46|55|65|76
7|25|46|64|73
4|8|10|34|54
24|41|42|54|55
35|52|64|71|80
22|43|53|61|75
3|16|36|65|74
7|26|32|37|42
6|32|51|61|78
9|14|22|30|51
16|23|24|30|76
22|42|46|61|68
20|31|34|41|61
6|41|42|47|58
6|19|49|76|80
13|30|33|61|75
7|17|27|56|75
11|12|13|42|48
11|23|28|35|37
14|27|43|59|66
3|12|54|62|67
4|23|28|39|79
38|42|47|64|66
15|16|41|46|47
12|14|27|53|74
12|28|30|36|39
17|28|30|31|47
37|48|65|69|75
1|4|19|53|57
33|36|39|44|62
39|42|54|56|57
11|18|32|51|56
21|40|43|53|59
4|56|67|74|77
8|33|40|54|73
7|21|42|49|57
1|25|29|61|62
10|23|48|63|74
7|8|20|26|66
6|13|19|20|72
11|45|62|67|77
1|10|34|49|76
7|27|45|53|56
11|38|48|51|55
24|32|42|53|73
3|9|40|60|61
15|43|56|63|79
8|20|32|42|68
28|30|44|57|70
27|51|54|63|74
12|16|45|61|65
13|26|40|67|69
10|18|24|69|80
4|33|58|61|76
16|37|60|63|64
7|13|15|17|48
18|50|55|65|77
4|9|47|51|58
6|24|65|66|78
13|33|46|51|70
4|51|58|69|77
15|32|45|69|72
26|27|40|43|52
21|40|63|72|74
5|53|55|57|63
19|26|42|43|50
1|11|53|57|79
12|17|37|45|64
2|9|47|68|70
27|29|39|47|66
8|61|62|64|65
7|16|38|54|56
20|59|62|67|71
5|22|28|64|80
12|18|31|35|45
13|34|46|51|77
12|20|47|71|74
28|61|70|74|77
15|17|41|50|72
7|12|15|43|58
25|39|52|64|79
2|39|44|48|60
9|24|31|39|78
6|22|40|57|63
6|42|51|52|80
2|17|30|45|70
15|16|30|38|79
4|38|44|76|78
35|40|54|66|71
32|38|60|71|80
12|27|49|59|79
1|12|23|46|51
21|50|51|61|73
45|46|48|53|59
20|34|36|53|62
3|61|63|69|70
19|33|53|61|63
58|71|73|74|77
28|36|42|45|49
1|5|36|64|79
9|11|22|35|52
7|12|40|49|65
15|50|76|77|79
9|51|54|58|69
4|24|28|46|72
22|32|39|54|66
33|36|55|68|80
13|21|38|44|74
17|21|43|55|57
30|37|42|66|78
2|21|31|37|57
9|23|42|63|68
10|17|24|46|53
20|40|43|61|70
17|32|39|55|72
4|12|33|38|62
16|37|55|70|71
12|29|31|34|68
5|6|16|22|47
24|29|30|35|62
5|23|33|37|67
41|44|66|73|79
24|29|36|69|70
10|26|65|66|68
16|27|29|38|39
2|35|43|61|70
31|45|69|71|75
11|21|41|71|79
5|13|67|68|74
34|51|58|61|73
5|42|59|78|79
16|35|49|50|74
5|31|39|60|79
5|17|18|28|80
1|33|40|67|75
15|25|49|56|65
8|11|64|72|78
21|36|41|58|69
36|40|45|57|70
13|24|26|49|66
7|32|69|72|74
14|15|18|30|57
25|27|31|35|75
7|19|34|59|62
2|9|33|41|63
8|15|28|48|79
3|27|43|49|72
46|52|55|56|73
2|17|20|60|68
23|28|33|51|79
1|5|7|30|56
1|15|47|63|66
12|17|37|55|64
7|21|23|69|75
10|17|41|47|50
19|39|54|60|75
3|14|20|31|51
6|10|23|55|69
2|52|65|75|77
14|17|28|37|75
27|34|50|57|61
14|54|71|73|79
29|40|44|50|74
8|26|48|66|71
8|10|22|24|62
1|11|39|41|75
2|10|11|25|48
10|22|26|48|78
9|27|59|61|65
5|17|32|53|79
25|29|40|69|75
7|16|19|55|62
4|35|37|39|42
3|29|43|57|69
29|30|39|57|66
18|21|29|46|74
42|46|49|60|71
8|18|59|64|68
10|27|37|45|59
5|27|32|64|73
1|5|27|62|67
27|32|57|61|80
14|19|26|37|80
14|48|51|63|73
24|36|42|62|75
2|4|27|36|51
4|29|57|59|65
13|19|37|50|72
19|24|40|75|80
3|18|30|33|69
10|52|64|67|72
5|23|51|63|72
15|26|27|30|59
1|6|48|57|71
2|33|38|51|70
7|14|17|74|80
9|13|22|35|44
5|15|26|64|65
35|44|50|57|70
25|40|46|50|57
11|28|30|63|73
12|27|30|40|61
13|17|21|48|62
16|36|44|53|61
5|65|66|68|75
5|14|24|43|78
12|36|54|59|73
4|15|24|39|66
42|46|48|74|75
1|2|20|36|73
20|36|54|56|61
43|51|55|68|71
2|47|67|72|77
11|33|50|51|76
4|5|23|26|77
17|21|22|35|74
11|16|22|49|53
14|42|53|59|69
10|37|50|59|61
5|13|17|62|77
5|17|27|58|70
20|22|51|59|66
9|19|35|72|73
8|23|43|50|71
1|18|30|53|56
12|29|61|69|73
28|44|65|72|76
28|50|60|61|76
24|28|34|42|70
32|45|48|79|80
59|62|67|69|73
30|31|38|76|80
5|6|32|76|77
10|20|58|61|73
15|46|53|70|73
5|24|37|53|71
16|23|48|53|71
37|50|58|65|76
6|13|15|33|54
8|30|39|70|77
2|26|42|61|74
23|36|64|65|73
23|25|27|40|74
12|18|37|45|59
17|21|47|53|65
16|17|37|65|69
21|35|66|71|76
35|39|47|61|66
3|15|19|53|75
5|17|39|58|69
19|55|58|70|74
10|31|42|76|77
23|37|62|63|72
3|40|45|65|72
5|28|64|67|79
4|11|49|65|71
6|10|11|53|55
3|6|10|20|76
1|20|27|33|48
8|14|15|24|28
20|28|39|52|70
21|56|67|68|77
15|33|39|55|62
37|39|45|52|71
19|23|45|61|77
5|31|40|43|49
3|21|29|39|75
11|24|27|31|79
32|36|37|44|68
14|39|47|56|68
18|37|40|44|71
13|45|48|52|73
9|10|21|32|59
49|57|60|66|70
3|15|43|57|68
14|15|38|58|77
6|27|30|49|58
24|41|52|62|78
16|24|47|61|68
14|23|34|43|54
22|24|41|69|73
27|35|41|42|44
22|23|33|79|80
20|54|57|73|75
12|16|29|30|48
18|26|35|52|63
1|45|48|60|61
2|10|16|23|57
15|25|39|41|74
1|24|68|78|79
6|29|44|45|58
17|33|41|54|71
23|60|66|71|74
1|53|61|71|78
20|46|57|75|77
4|34|40|46|77
1|29|38|39|52
6|23|31|38|52
50|54|63|79|80
16|19|59|62|69
12|44|45|59|76
23|31|47|58|76
38|53|59|74|78
18|39|50|53|65
17|31|54|55|72
12|21|29|43|69
10|17|40|57|69
2|6|36|41|80
12|14|16|24|74
1|18|20|23|26
13|18|35|45|47
23|35|40|48|80
9|22|68|72|79
24|39|45|64|65
19|42|43|50|78
26|27|33|73|74
1|29|53|57|60
13|19|35|56|62
29|47|64|65|77
1|16|32|38|67
1|12|43|69|75
10|11|40|45|79
3|24|35|46|79
8|27|32|59|75
20|35|42|45|57
6|33|43|53|62
5|29|42|49|74
12|27|35|71|79
8|27|34|59|61
8|13|53|54|55
9|33|46|48|70
5|17|29|49|72
18|29|53|56|68
27|41|42|45|67
4|35|53|68|74
10|36|56|61|74
5|31|44|45|74
6|16|29|36|54
31|46|47|60|67
2|12|17|42|72
22|28|51|58|75
20|53|58|66|72
7|18|49|56|75
9|42|74|76|78
28|39|58|59|77
2|7|20|53|64
17|38|40|52|70
3|4|26|60|61
3|17|46|63|78
44|46|50|63|79
9|16|17|58|64
14|26|27|55|56
13|24|65|73|74
7|29|49|72|73
3|4|23|34|57
4|8|33|67|72
15|27|47|61|71
23|46|50|63|75
8|28|33|37|77
15|23|49|51|71
2|16|50|73|78
20|27|72|75|79
18|26|37|49|77
19|36|38|54|66
26|31|39|45|80
1|30|42|57|71
14|28|29|36|41
15|43|56|69|77
15|20|48|75|79
8|30|40|68|77
22|30|49|63|64
1|11|15|27|65
31|53|55|60|68
8|13|28|31|74
13|14|42|58|61
3|8|42|75|77
34|40|42|49|66
40|66|67|72|77
24|28|31|35|47
4|10|19|68|79
35|45|47|76|79
16|43|51|59|76
23|34|36|52|69
22|61|65|66|70
4|12|17|61|62
10|12|42|48|60
30|51|57|66|79
4|47|51|63|75
25|29|36|56|70
20|29|32|43|65
2|8|33|60|75
4|11|40|60|67
18|30|49|59|60
18|26|46|55|56
9|25|29|31|78
6|46|52|53|56
4|20|35|59|77
7|36|42|49|76
8|40|41|70|80
45|52|57|68|70
11|31|34|43|60
3|35|68|75|78
19|30|36|51|57
11|15|29|48|67
28|29|40|46|67
1|3|5|67|79
15|48|52|53|76
12|25|43|46|68
31|51|59|73|77
38|43|60|70|76
8|14|69|71|79
28|50|57|71|72
18|24|30|66|76
7|9|13|18|24
28|40|62|76|79
2|46|50|55|72
32|35|44|55|65
4|6|22|34|43
35|51|71|77|79
15|16|24|27|67
19|31|36|46|70
4|18|21|76|79
13|36|40|55|56
5|18|24|41|63
4|20|28|60|78
30|53|59|64|80
4|13|51|52|62
6|17|25|26|76
23|34|63|73|74
35|42|62|69|73
12|27|49|55|70
32|42|45|64|77
9|24|32|54|63
34|50|54|56|69
16|34|35|45|60
31|36|46|47|59
6|9|30|39|40
3|23|32|72|80
9|22|56|60|64
18|19|50|54|67
1|36|46|54|70
19|20|22|26|61
16|22|54|67|77
27|28|38|44|57
5|7|16|25|26
23|44|54|68|79
2|23|39|47|66
45|48|55|59|80
2|21|53|59|74
3|16|17|34|67
3|9|10|40|70
12|26|38|49|62
8|28|42|51|68
6|9|12|25|27
13|26|45|63|68
16|64|66|74|77
2|41|53|71|72
18|23|48|78|79
41|57|60|68|80
6|10|16|49|78
8|19|29|47|74
11|18|20|58|60
39|52|54|63|69
16|32|37|53|59
9|22|43|53|67
23|31|46|47|76
28|33|71|72|79
3|23|33|68|73
22|59|62|63|77
5|21|36|45|73
4|12|26|57|67
23|24|37|49|78
8|24|26|35|75
26|27|46|51|75
29|35|36|48|62
4|20|40|50|62
10|23|44|56|71
2|14|28|35|48
16|52|56|59|65
5|10|24|51|64
7|41|48|58|62
43|45|48|66|69
4|37|49|51|68
14|15|28|58|68
37|42|48|64|71
17|20|29|56|61
32|49|57|62|71
3|10|52|60|62
9|27|55|63|74
28|30|49|61|80
5|22|39|40|56
4|5|6|42|66
1|13|53|54|72
7|12|16|35|50
7|15|16|40|43
19|31|47|49|65
4|21|29|30|80
2|15|38|41|61
3|22|34|72|75
25|32|51|64|80
18|21|43|45|47
1|11|35|77|79
3|8|49|54|63
20|27|29|48|67
20|36|59|65|79
34|53|67|73|79
25|29|71|72|78
6|28|36|55|76
4|5|13|14|17
5|12|29|35|65
1|8|43|65|80
16|31|36|44|68
39|49|50|67|76
33|50|52|69|70
5|18|49|59|65
29|40|43|62|68
32|42|44|52|62
2|5|27|29|80
42|54|57|63|68
46|49|55|57|70
22|23|50|68|69
18|40|62|66|75
18|59|62|72|77
12|28|39|58|80
18|28|39|44|55
4|5|10|34|55
23|35|50|55|75
10|22|23|35|60
15|29|58|67|70
5|22|36|41|79
20|38|40|45|48
33|46|72|74|78
4|13|51|72|73
15|27|40|68|76
28|33|39|46|74
7|11|13|26|35
6|13|32|47|50
10|26|33|37|59
16|28|34|64|77
28|51|59|68|77
36|39|75|78|79
4|10|11|21|53
7|19|46|69|73
6|48|53|77|79
15|25|37|43|55
4|46|48|49|65
15|22|34|60|61
44|58|66|67|75
4|10|15|48|54
2|26|51|52|65
2|10|14|24|34
34|37|55|60|70
12|39|40|70|75
5|27|30|50|62
5|20|26|52|80
10|36|38|51|80
3|62|63|66|69
1|22|38|57|62
39|41|42|63|69
4|5|15|46|60
17|21|50|68|76
17|22|25|39|40
4|10|52|73|75
15|26|62|74|80
6|23|33|36|53
1|8|55|74|80
16|19|21|28|61
8|28|34|48|64
36|48|52|71|74
7|14|24|62|68
37|42|49|51|76
22|29|50|58|78
22|31|48|70|76
12|46|48|72|77
14|24|27|73|75
7|25|26|37|55
4|7|33|52|57
4|8|18|47|78
4|7|60|73|74
5|28|55|58|78
4|11|18|38|64
23|32|71|75|77
11|48|49|50|54
1|19|37|44|48
21|34|37|43|71
29|33|47|63|76
4|5|6|41|76
36|38|57|67|68
45|47|52|73|76
10|40|59|64|74
6|7|14|51|52
31|33|39|49|54
6|32|47|54|78
10|14|22|68|77
6|28|37|38|77
18|24|41|67|76
15|27|30|58|61
16|26|47|50|78
31|39|46|66|79
3|21|39|45|53
34|50|71|77|78
13|61|69|70|71
12|17|23|26|60
31|60|62|73|76
44|47|49|55|80
25|38|39|52|53
26|47|54|55|79
37|39|43|68|75
8|31|49|63|64
4|39|41|54|73
28|61|66|68|70
9|13|28|55|64
7|8|45|47|62
10|31|44|53|75
3|28|33|52|57
12|18|26|31|33
7|12|52|68|79
2|14|31|60|64
14|28|39|71|77
32|37|44|50|58
15|41|48|52|58
7|24|29|35|56
2|4|26|49|55
1|30|50|57|65
11|28|41|69|72
5|18|32|58|64
22|52|57|59|72
2|13|42|52|75
17|19|20|26|47
18|27|31|63|78
1|31|44|48|78
4|38|46|52|72
2|60|61|64|76
4|23|33|44|46
18|26|29|59|69
5|18|22|34|56
11|15|39|40|69
19|31|41|47|55
48|61|66|69|72
23|40|41|78|80
2|4|20|25|57
4|20|25|34|56
56|69|74|75|78
5|7|33|36|38
1|10|23|52|53
1|15|20|57|79
8|25|30|52|67
1|42|48|53|62
28|30|47|55|58
2|17|22|74|75
11|18|26|53|56
21|29|60|62|65
11|15|26|29|39
21|31|62|68|78
1|31|44|54|72
5|29|35|58|62
33|39|48|65|77
24|25|55|62|69
14|26|32|47|69
1|20|31|36|61
20|33|42|49|72
2|11|28|42|76
14|17|28|47|56
9|22|38|39|55
4|49|51|58|60
1|5|32|53|71
6|24|25|38|53
1|46|53|70|75
3|29|31|35|48
1|11|25|30|75
8|11|25|26|50
1|31|59|70|80
14|25|29|60|77
33|37|44|50|79
13|47|58|75|78
17|28|30|37|46
11|30|37|46|70
1|38|53|64|76
25|41|59|66|74
9|11|66|71|77
30|40|43|44|78
15|26|29|47|79
37|49|52|56|65
10|13|17|37|38
15|26|31|36|43
13|48|64|66|77
1|33|41|43|60
38|61|65|66|76
10|16|36|61|80
15|18|31|54|55
34|55|67|72|77
7|8|10|61|73
1|47|58|64|73
1|7|15|72|73
33|53|56|71|79
5|28|40|47|73
2|3|16|56|73
5|11|60|68|79
17|19|33|37|71
22|26|35|59|66
37|49|65|72|79
31|35|41|44|47
4|19|29|69|71
12|26|36|45|75
9|11|15|47|53
5|10|33|49|61
5|33|41|48|54
10|13|26|38|63
4|9|25|41|45
2|19|49|53|69
1|5|40|70|73
23|25|51|52|56
12|18|39|40|60
5|19|37|69|72
6|14|66|68|73
17|35|40|46|74
5|7|22|40|62
2|34|38|41|44
19|30|31|43|52
6|8|17|39|73
5|9|62|66|74
25|35|52|57|60
15|17|33|73|76
25|32|69|78|79
17|30|31|39|75
35|58|64|73|77
13|15|22|43|48
18|31|37|51|71
3|33|35|42|68
30|32|34|40|69
16|23|25|38|53
25|28|34|43|56
1|4|44|57|66
5|33|38|58|78
10|37|43|48|74
14|19|23|68|69
8|16|58|63|72
15|34|40|42|52
3|5|37|40|48
12|25|30|55|80
34|71|75|76|78
19|30|41|56|64
1|20|54|59|71
7|11|41|49|68
4|17|38|40|49
41|47|64|66|72
12|18|34|57|74
11|49|58|73|79
10|28|51|54|68
10|29|42|63|80
10|26|28|61|71
5|40|42|53|57
11|39|44|49|71
1|7|19|40|53
3|17|36|37|45
18|36|49|65|79
9|18|25|65|72
2|13|39|56|72
25|30|32|68|75
8|12|48|52|60
4|19|27|33|55
9|25|26|31|40
32|48|51|54|70
7|56|62|64|75
5|18|37|39|58
31|43|46|55|77
24|34|45|74|78
13|33|39|57|64
4|32|43|44|52
5|6|10|26|64
4|14|15|29|36
6|7|10|38|48
18|21|52|60|72
42|44|58|62|70
14|17|39|45|76
7|19|72|75|78
1|5|15|27|44
6|35|40|53|65
17|21|25|44|75
38|53|69|75|78
1|17|22|38|67
31|33|63|67|72
8|24|31|39|72
11|12|26|29|77
9|14|28|56|62
3|10|13|37|80
10|17|23|45|68
11|37|55|62|68
8|13|14|33|59
19|55|66|67|78
6|43|44|57|80
15|18|23|34|60
11|23|29|62|70
21|28|29|51|58
31|37|62|73|77
1|8|15|23|57
7|23|49|58|65
31|35|41|66|75
2|9|37|66|67
18|27|50|63|64
15|16|34|42|43
6|20|57|63|66
17|20|29|46|79
15|29|36|75|80
12|45|69|71|77
8|35|61|67|68
18|31|57|79|80
6|57|68|69|80
10|32|33|39|69
2|6|54|73|76
5|12|25|54|62
8|10|14|47|48
10|53|61|68|74
9|27|59|62|74
12|27|36|47|62
11|13|20|33|67
9|20|26|36|54
13|29|31|39|44
44|51|54|55|75
2|6|39|59|73
2|10|13|55|58
8|38|40|63|78
7|9|22|24|80
14|21|69|70|79
2|53|57|71|77
22|29|66|69|77
5|28|39|75|80
2|5|15|36|62
44|57|71|76|79
33|41|52|56|75
24|26|28|48|68
51|53|75|77|80
6|11|15|25|48
4|23|24|25|31
28|41|58|60|79
23|28|40|49|73
19|31|44|62|65
3|37|42|54|70
12|22|33|40|56
43|44|48|69|70
9|27|37|67|76
11|23|29|31|44
11|22|27|40|78
18|24|29|66|77
6|15|26|28|60
13|19|27|30|44
2|10|38|49|73
6|25|31|71|75
5|10|36|50|60
35|40|43|55|69
3|39|74|75|78
6|9|21|37|47
6|16|21|48|80
5|10|11|47|65
15|26|58|62|79
2|23|37|58|72
43|50|55|79|80
1|14|15|23|30
19|32|43|50|52
25|33|44|61|75
27|41|67|71|72
7|35|54|59|71
11|14|24|76|79
14|32|38|51|60
4|8|26|55|75
4|36|53|73|79
17|36|37|41|43
36|42|51|71|78
40|43|46|66|71
6|14|37|54|62
39|46|54|55|76
1|3|31|37|42
18|20|25|47|68
19|20|30|55|78
13|18|37|46|47
7|11|41|49|59
8|29|39|59|73
18|53|59|67|79
9|33|60|70|75
6|16|31|50|56
12|42|43|76|79
2|8|20|24|69
13|19|34|69|77
1|3|39|53|59
29|45|53|72|80
3|4|12|13|68
10|14|37|61|74
6|13|39|43|65
6|9|19|46|67
14|19|30|72|76
12|31|42|46|56
14|30|51|53|71
9|21|39|47|75
9|18|27|51|56
8|9|33|39|51
29|40|41|57|70
10|14|15|63|73
15|43|68|74|75
13|20|31|62|79
6|49|51|54|56
12|33|34|40|67
1|28|50|63|74
9|17|44|50|63
5|10|19|29|50
1|3|28|48|69
4|25|50|59|72
2|18|41|68|70
1|13|42|56|65
17|37|68|74|80
33|43|45|65|72
3|9|37|64|68
10|12|51|65|71
6|17|66|67|75
1|3|4|33|49
17|20|41|64|76
19|22|29|30|32
2|5|19|31|62
10|19|41|47|54
23|24|32|42|73
16|29|32|39|70
20|40|57|70|79
22|36|41|68|77
8|12|26|36|59
4|25|35|44|62
24|25|48|52|79
4|15|20|64|80
2|3|16|18|63
16|39|50|70|76
10|34|58|75|80
7|45|62|63|69
5|20|26|59|61
1|4|17|54|55
10|45|61|62|80
1|52|59|69|72
25|42|44|64|69
5|22|27|47|73
2|4|30|37|44
20|48|52|79|80
13|24|61|62|78
21|52|60|68|73
1|31|39|48|56
15|25|26|30|78
1|32|38|53|77
3|4|12|70|78
22|25|28|37|56
16|45|46|50|77
22|41|48|71|76
5|15|17|42|60
2|18|35|50|54
49|59|68|75|77
3|22|63|68|74
16|30|34|43|51
10|14|29|47|65
2|4|39|72|73
2|10|32|43|77
8|18|34|35|67
7|68|71|74|76
29|36|44|54|59
1|18|20|50|70
22|41|58|60|78
15|28|49|61|80
6|38|42|60|67
10|21|38|57|59
7|29|40|41|53
4|15|35|42|46
6|8|37|46|53
6|7|9|53|67
1|20|51|62|74
6|28|34|44|60
13|15|21|52|72
5|22|52|62|67
46|53|72|77|79
19|52|56|70|74
9|13|58|69|72
3|20|45|58|68
7|10|40|45|49
13|21|64|66|80
14|22|38|39|80
3|13|22|39|69
13|35|60|63|73
6|37|41|52|55
16|48|53|61|74
9|17|46|47|72
5|26|27|46|59
2|47|58|66|68
4|6|11|56|67
27|44|54|70|73
12|22|31|36|77
7|19|40|63|80
9|25|37|40|70
2|13|20|38|50
16|44|46|51|66
14|17|21|25|42
19|35|45|60|77
16|18|26|37|80
7|21|60|72|75
20|21|64|74|76
1|4|20|58|74
49|61|64|71|75
17|49|50|51|78
10|12|52|65|70
13|33|40|57|69
47|51|61|62|75
14|61|62|64|72
41|55|62|75|80
2|20|27|56|61
9|28|36|41|79
1|5|8|25|80
5|11|35|44|78
9|42|60|72|79
4|6|7|62|74
1|27|32|57|77
7|13|17|32|61
37|40|43|50|58
3|51|54|55|57
26|34|37|44|45
4|56|57|62|65
7|11|46|53|55
14|28|48|67|69
1|2|4|9|67
23|44|45|51|68
31|34|54|56|71
42|47|52|69|70
10|33|59|60|80
15|45|63|64|66
1|27|30|40|71
15|47|51|68|72
2|13|22|34|61
7|20|25|36|73
16|17|48|73|80
3|6|30|47|72
4|11|30|34|62
9|13|41|58|60
2|42|46|50|78
19|20|55|60|74
11|28|33|49|52
7|23|30|50|79
40|55|73|75|78
17|32|34|48|76
13|14|53|54|64
3|35|52|53|66
5|7|25|36|63
18|41|45|68|72
15|18|58|59|60
8|29|45|51|72
3|10|11|13|28
8|20|38|71|79
1|4|8|70|79
9|10|22|34|72
20|36|44|52|63
15|16|40|51|69
4|7|60|68|72
11|17|48|52|77
11|23|41|42|77
5|40|43|65|72
20|39|48|64|65
11|29|30|34|66
16|24|38|39|77
17|37|40|63|79
16|45|61|75|76
14|27|30|32|50
27|40|44|58|76
5|12|38|72|77
4|30|43|50|62
20|29|49|72|74
2|7|47|54|72
3|6|32|65|78
2|9|17|19|49
16|31|35|45|51
2|4|12|16|73
10|17|25|27|31
14|39|45|66|73
29|33|54|71|72
1|2|12|16|56
16|39|58|60|73
2|14|30|59|64
8|44|52|63|64
6|9|16|57|60
2|46|60|71|78
10|13|41|61|76
21|28|46|71|72
4|18|31|61|66
1|6|21|52|63
1|19|26|49|75
3|43|45|58|80
35|45|59|68|74
19|36|39|42|53
4|15|28|43|80
33|35|56|60|74
31|34|55|58|67
10|12|19|20|34
3|10|35|45|47
27|37|46|67|70
21|26|32|39|51
12|40|49|56|76
8|10|44|61|71
3|24|35|56|62
11|18|26|27|66
13|14|25|58|70
7|22|42|45|49
23|42|53|64|74
21|30|54|66|71
1|38|41|44|70
1|4|13|22|72
2|10|14|55|77
10|30|60|71|78
11|27|69|75|76
6|32|41|52|53
8|15|19|44|56
11|13|26|64|66
5|29|59|62|72
2|18|41|45|46
1|15|16|70|73
8|18|30|44|70
8|11|22|56|65
3|31|50|75|79
9|25|32|40|69
4|21|26|35|57
9|23|33|40|42
3|4|53|58|66
24|27|43|63|80
3|15|40|69|80
15|42|46|50|76
28|34|65|66|70
3|12|52|54|67
27|29|67|69|74
5|31|33|53|73
24|26|38|47|80
7|24|26|50|66
6|24|68|74|80
8|37|43|45|68
10|30|35|37|65
21|24|37|57|60
5|29|42|44|76
19|49|51|63|78
7|31|66|75|78
14|49|54|57|76
36|53|56|62|71
11|29|31|38|52
13|19|23|30|32
4|29|40|50|55
5|16|26|60|80
3|15|24|65|75
2|27|29|35|78
8|10|19|20|32
7|19|23|31|37
1|5|11|72|76
7|11|30|36|52
19|21|43|72|79
10|27|32|33|42
9|13|15|28|59
3|6|33|47|60
32|44|49|73|77
20|22|30|39|53
37|43|51|68|72
27|28|55|59|71
3|14|18|67|73
5|24|43|63|75
11|13|44|52|80
1|9|29|75|76
7|18|49|53|71
47|51|54|56|80
16|18|42|54|61
10|14|62|63|75
16|23|26|55|59
16|28|33|57|61
29|46|52|55|73
12|30|46|54|56
36|44|45|60|66
7|8|9|50|75
27|42|56|63|65
9|13|35|45|70
12|20|22|42|79
2|13|50|71|80
15|21|22|34|79
7|8|59|64|65
22|38|40|63|66
9|40|60|61|67
14|27|32|51|58
17|42|48|54|68
8|39|48|71|75
20|48|60|73|77
26|28|51|64|74
12|28|29|34|71
2|20|23|43|51
4|39|50|62|76
24|40|42|52|74
10|34|37|74|77
47|51|58|60|76
23|60|62|68|80
8|10|22|66|76
4|39|46|68|71
4|8|37|44|50
22|49|59|66|76
38|42|57|62|68
14|22|45|64|72
32|36|41|51|76
5|16|50|51|57
42|43|65|66|70
10|27|54|59|75
1|35|36|44|67
5|14|32|55|56
7|13|25|61|78
34|40|65|66|76
1|2|4|41|72
27|38|45|72|78
5|34|61|67|77
15|23|29|53|64
